source	source_node_type	target	target_node_type	edge_type
ncbigene:1915	Gene	ncbigene:3297	Gene	interacts
ncbigene:1915	Gene	ncbigene:842	Gene	interacts
ncbigene:5747	Gene	ncbigene:1947	Gene	interacts
ncbigene:5879	Gene	ncbigene:1947	Gene	interacts
ncbigene:998	Gene	ncbigene:1947	Gene	interacts
ncbigene:29110	Gene	ncbigene:197358	Gene	interacts
ncbigene:340061	Gene	ncbigene:197358	Gene	interacts
ncbigene:3661	Gene	ncbigene:197358	Gene	interacts
ncbigene:130399	Gene	ncbigene:199699	Gene	interacts
ncbigene:4838	Gene	ncbigene:199699	Gene	interacts
ncbigene:55997	Gene	ncbigene:199699	Gene	interacts
ncbigene:6997	Gene	ncbigene:199699	Gene	interacts
ncbigene:91	Gene	ncbigene:199699	Gene	interacts
ncbigene:92	Gene	ncbigene:199699	Gene	interacts
ncbigene:93	Gene	ncbigene:199699	Gene	interacts
ncbigene:1997	Gene	ncbigene:3562	Gene	interacts
ncbigene:1997	Gene	ncbigene:640	Gene	interacts
ncbigene:1998	Gene	ncbigene:640	Gene	interacts
ncbigene:2885	Gene	ncbigene:200958	Gene	interacts
ncbigene:3082	Gene	ncbigene:200958	Gene	interacts
ncbigene:4233	Gene	ncbigene:200958	Gene	interacts
ncbigene:6654	Gene	ncbigene:200958	Gene	interacts
ncbigene:4086	Gene	ncbigene:10664	Gene	interacts
ncbigene:4086	Gene	ncbigene:1386	Gene	interacts
ncbigene:4086	Gene	ncbigene:1482	Gene	interacts
ncbigene:4086	Gene	ncbigene:2626	Gene	interacts
ncbigene:4086	Gene	ncbigene:4091	Gene	interacts
ncbigene:4089	Gene	ncbigene:4086	Gene	interacts
ncbigene:4090	Gene	ncbigene:10664	Gene	interacts
ncbigene:4090	Gene	ncbigene:1386	Gene	interacts
ncbigene:4090	Gene	ncbigene:1482	Gene	interacts
ncbigene:4090	Gene	ncbigene:2626	Gene	interacts
ncbigene:2309	Gene	ncbigene:10018	Gene	interacts
ncbigene:2309	Gene	ncbigene:1027	Gene	interacts
ncbigene:2309	Gene	ncbigene:192669	Gene	interacts
ncbigene:2309	Gene	ncbigene:192670	Gene	interacts
ncbigene:2309	Gene	ncbigene:23112	Gene	interacts
ncbigene:2309	Gene	ncbigene:26523	Gene	interacts
ncbigene:2309	Gene	ncbigene:27161	Gene	interacts
ncbigene:2309	Gene	ncbigene:27327	Gene	interacts
ncbigene:2309	Gene	ncbigene:351	Gene	interacts
ncbigene:2309	Gene	ncbigene:356	Gene	interacts
ncbigene:2309	Gene	ncbigene:4343	Gene	interacts
ncbigene:2309	Gene	ncbigene:57690	Gene	interacts
ncbigene:2309	Gene	ncbigene:6648	Gene	interacts
ncbigene:204851	Gene	ncbigene:4878	Gene	interacts
ncbigene:1129	Gene	ncbigene:2060	Gene	interacts
ncbigene:115548	Gene	ncbigene:2060	Gene	interacts
ncbigene:1173	Gene	ncbigene:2060	Gene	interacts
ncbigene:1175	Gene	ncbigene:2060	Gene	interacts
ncbigene:1211	Gene	ncbigene:2060	Gene	interacts
ncbigene:1212	Gene	ncbigene:2060	Gene	interacts
ncbigene:1213	Gene	ncbigene:2060	Gene	interacts
ncbigene:154	Gene	ncbigene:2060	Gene	interacts
ncbigene:160	Gene	ncbigene:2060	Gene	interacts
ncbigene:161	Gene	ncbigene:2060	Gene	interacts
ncbigene:163	Gene	ncbigene:2060	Gene	interacts
ncbigene:185	Gene	ncbigene:2060	Gene	interacts
ncbigene:1856	Gene	ncbigene:2060	Gene	interacts
ncbigene:22848	Gene	ncbigene:2060	Gene	interacts
ncbigene:23149	Gene	ncbigene:2060	Gene	interacts
ncbigene:25977	Gene	ncbigene:2060	Gene	interacts
ncbigene:408	Gene	ncbigene:2060	Gene	interacts
ncbigene:409	Gene	ncbigene:2060	Gene	interacts
ncbigene:50618	Gene	ncbigene:2060	Gene	interacts
ncbigene:551	Gene	ncbigene:2060	Gene	interacts
ncbigene:554	Gene	ncbigene:2060	Gene	interacts
ncbigene:55707	Gene	ncbigene:2060	Gene	interacts
ncbigene:6453	Gene	ncbigene:2060	Gene	interacts
ncbigene:6869	Gene	ncbigene:2060	Gene	interacts
ncbigene:7474	Gene	ncbigene:2060	Gene	interacts
ncbigene:8218	Gene	ncbigene:2060	Gene	interacts
ncbigene:8322	Gene	ncbigene:2060	Gene	interacts
ncbigene:84251	Gene	ncbigene:2060	Gene	interacts
ncbigene:85021	Gene	ncbigene:2060	Gene	interacts
ncbigene:409	Gene	ncbigene:6608	Gene	interacts
ncbigene:5594	Gene	ncbigene:409	Gene	interacts
ncbigene:5595	Gene	ncbigene:409	Gene	interacts
ncbigene:8322	Gene	ncbigene:1856	Gene	interacts
ncbigene:8322	Gene	ncbigene:50855	Gene	interacts
ncbigene:2068	Gene	ncbigene:1111	Gene	interacts
ncbigene:2068	Gene	ncbigene:2177	Gene	interacts
ncbigene:2068	Gene	ncbigene:472	Gene	interacts
ncbigene:2068	Gene	ncbigene:545	Gene	interacts
ncbigene:2068	Gene	ncbigene:55215	Gene	interacts
ncbigene:2068	Gene	ncbigene:672	Gene	interacts
ncbigene:2068	Gene	ncbigene:9656	Gene	interacts
ncbigene:4303	Gene	ncbigene:356	Gene	interacts
ncbigene:572	Gene	ncbigene:54205	Gene	interacts
ncbigene:572	Gene	ncbigene:598	Gene	interacts
ncbigene:572	Gene	ncbigene:9131	Gene	interacts
ncbigene:3630	Gene	ncbigene:2885	Gene	interacts
ncbigene:3630	Gene	ncbigene:2997	Gene	interacts
ncbigene:3630	Gene	ncbigene:344901	Gene	interacts
ncbigene:3667	Gene	ncbigene:3630	Gene	interacts
ncbigene:6464	Gene	ncbigene:3630	Gene	interacts
ncbigene:3630	Gene	ncbigene:6654	Gene	interacts
ncbigene:1796	Gene	ncbigene:3630	Gene	interacts
ncbigene:3643	Gene	ncbigene:3630	Gene	interacts
ncbigene:8660	Gene	ncbigene:3630	Gene	interacts
ncbigene:2071	Gene	ncbigene:1111	Gene	interacts
ncbigene:2071	Gene	ncbigene:2177	Gene	interacts
ncbigene:2071	Gene	ncbigene:472	Gene	interacts
ncbigene:2071	Gene	ncbigene:545	Gene	interacts
ncbigene:2071	Gene	ncbigene:55215	Gene	interacts
ncbigene:2071	Gene	ncbigene:672	Gene	interacts
ncbigene:2071	Gene	ncbigene:9656	Gene	interacts
ncbigene:2114	Gene	ncbigene:2077	Gene	interacts
ncbigene:2099	Gene	ncbigene:1509	Gene	interacts
ncbigene:2099	Gene	ncbigene:200845	Gene	interacts
ncbigene:2099	Gene	ncbigene:226	Gene	interacts
ncbigene:2099	Gene	ncbigene:23030	Gene	interacts
ncbigene:2099	Gene	ncbigene:2597	Gene	interacts
ncbigene:2099	Gene	ncbigene:2908	Gene	interacts
ncbigene:2099	Gene	ncbigene:2957	Gene	interacts
ncbigene:2099	Gene	ncbigene:2960	Gene	interacts
ncbigene:2099	Gene	ncbigene:2962	Gene	interacts
ncbigene:2099	Gene	ncbigene:2971	Gene	interacts
ncbigene:2099	Gene	ncbigene:3315	Gene	interacts
ncbigene:2099	Gene	ncbigene:4602	Gene	interacts
ncbigene:2099	Gene	ncbigene:4609	Gene	interacts
ncbigene:2099	Gene	ncbigene:51523	Gene	interacts
ncbigene:2099	Gene	ncbigene:5174	Gene	interacts
ncbigene:2099	Gene	ncbigene:51807	Gene	interacts
ncbigene:2099	Gene	ncbigene:5241	Gene	interacts
ncbigene:2099	Gene	ncbigene:5430	Gene	interacts
ncbigene:2099	Gene	ncbigene:57504	Gene	interacts
ncbigene:2099	Gene	ncbigene:57678	Gene	interacts
ncbigene:2099	Gene	ncbigene:595	Gene	interacts
ncbigene:2099	Gene	ncbigene:596	Gene	interacts
ncbigene:2099	Gene	ncbigene:6387	Gene	interacts
ncbigene:2099	Gene	ncbigene:7015	Gene	interacts
ncbigene:2099	Gene	ncbigene:7031	Gene	interacts
ncbigene:2099	Gene	ncbigene:7033	Gene	interacts
ncbigene:2099	Gene	ncbigene:7039	Gene	interacts
ncbigene:2099	Gene	ncbigene:7277	Gene	interacts
ncbigene:2099	Gene	ncbigene:7706	Gene	interacts
ncbigene:2099	Gene	ncbigene:7846	Gene	interacts
ncbigene:8312	Gene	ncbigene:2099	Gene	interacts
ncbigene:2099	Gene	ncbigene:84790	Gene	interacts
ncbigene:2099	Gene	ncbigene:9166	Gene	interacts
ncbigene:2099	Gene	ncbigene:9687	Gene	interacts
ncbigene:57504	Gene	ncbigene:6908	Gene	interacts
ncbigene:57504	Gene	ncbigene:7343	Gene	interacts
ncbigene:57504	Gene	ncbigene:79101	Gene	interacts
ncbigene:57504	Gene	ncbigene:9013	Gene	interacts
ncbigene:57504	Gene	ncbigene:9014	Gene	interacts
ncbigene:57504	Gene	ncbigene:9015	Gene	interacts
ncbigene:333929	Gene	ncbigene:57504	Gene	interacts
ncbigene:6591	Gene	ncbigene:57504	Gene	interacts
ncbigene:6615	Gene	ncbigene:57504	Gene	interacts
ncbigene:2121	Gene	ncbigene:2735	Gene	interacts
ncbigene:2121	Gene	ncbigene:2736	Gene	interacts
ncbigene:2121	Gene	ncbigene:2737	Gene	interacts
ncbigene:2121	Gene	ncbigene:51684	Gene	interacts
ncbigene:219541	Gene	ncbigene:1050	Gene	interacts
ncbigene:219541	Gene	ncbigene:2167	Gene	interacts
ncbigene:219541	Gene	ncbigene:4023	Gene	interacts
ncbigene:219541	Gene	ncbigene:5105	Gene	interacts
ncbigene:219541	Gene	ncbigene:51129	Gene	interacts
ncbigene:219541	Gene	ncbigene:5346	Gene	interacts
ncbigene:219541	Gene	ncbigene:9370	Gene	interacts
ncbigene:219541	Gene	ncbigene:948	Gene	interacts
ncbigene:3952	Gene	ncbigene:219541	Gene	interacts
ncbigene:1612	Gene	ncbigene:219699	Gene	interacts
ncbigene:695	Gene	ncbigene:2885	Gene	interacts
ncbigene:695	Gene	ncbigene:3265	Gene	interacts
ncbigene:695	Gene	ncbigene:5335	Gene	interacts
ncbigene:695	Gene	ncbigene:6464	Gene	interacts
ncbigene:695	Gene	ncbigene:6654	Gene	interacts
ncbigene:695	Gene	ncbigene:6850	Gene	interacts
ncbigene:2206	Gene	ncbigene:2885	Gene	interacts
ncbigene:2206	Gene	ncbigene:5290	Gene	interacts
ncbigene:2206	Gene	ncbigene:5295	Gene	interacts
ncbigene:2206	Gene	ncbigene:6464	Gene	interacts
ncbigene:2206	Gene	ncbigene:6654	Gene	interacts
ncbigene:2206	Gene	ncbigene:695	Gene	interacts
ncbigene:2206	Gene	ncbigene:7409	Gene	interacts
ncbigene:2353	Gene	ncbigene:2206	Gene	interacts
ncbigene:3725	Gene	ncbigene:2206	Gene	interacts
ncbigene:5894	Gene	ncbigene:2206	Gene	interacts
ncbigene:221035	Gene	ncbigene:10798	Gene	interacts
ncbigene:221035	Gene	ncbigene:107987545	Gene	interacts
ncbigene:221035	Gene	ncbigene:119678	Gene	interacts
ncbigene:221035	Gene	ncbigene:119679	Gene	interacts
ncbigene:221035	Gene	ncbigene:119682	Gene	interacts
ncbigene:221035	Gene	ncbigene:119687	Gene	interacts
ncbigene:221035	Gene	ncbigene:119692	Gene	interacts
ncbigene:221035	Gene	ncbigene:119694	Gene	interacts
ncbigene:221035	Gene	ncbigene:119695	Gene	interacts
ncbigene:221035	Gene	ncbigene:119749	Gene	interacts
ncbigene:221035	Gene	ncbigene:119764	Gene	interacts
ncbigene:221035	Gene	ncbigene:119765	Gene	interacts
ncbigene:221035	Gene	ncbigene:119772	Gene	interacts
ncbigene:221035	Gene	ncbigene:119774	Gene	interacts
ncbigene:221035	Gene	ncbigene:120065	Gene	interacts
ncbigene:221035	Gene	ncbigene:120066	Gene	interacts
ncbigene:221035	Gene	ncbigene:120586	Gene	interacts
ncbigene:221035	Gene	ncbigene:120775	Gene	interacts
ncbigene:221035	Gene	ncbigene:120776	Gene	interacts
ncbigene:221035	Gene	ncbigene:120787	Gene	interacts
ncbigene:221035	Gene	ncbigene:120793	Gene	interacts
ncbigene:221035	Gene	ncbigene:120796	Gene	interacts
ncbigene:221035	Gene	ncbigene:121129	Gene	interacts
ncbigene:221035	Gene	ncbigene:121130	Gene	interacts
ncbigene:221035	Gene	ncbigene:121275	Gene	interacts
ncbigene:221035	Gene	ncbigene:121364	Gene	interacts
ncbigene:221035	Gene	ncbigene:122740	Gene	interacts
ncbigene:221035	Gene	ncbigene:122742	Gene	interacts
ncbigene:221035	Gene	ncbigene:122748	Gene	interacts
ncbigene:221035	Gene	ncbigene:124538	Gene	interacts
ncbigene:221035	Gene	ncbigene:125958	Gene	interacts
ncbigene:221035	Gene	ncbigene:125962	Gene	interacts
ncbigene:221035	Gene	ncbigene:125963	Gene	interacts
ncbigene:221035	Gene	ncbigene:126370	Gene	interacts
ncbigene:221035	Gene	ncbigene:126541	Gene	interacts
ncbigene:221035	Gene	ncbigene:127059	Gene	interacts
ncbigene:221035	Gene	ncbigene:127062	Gene	interacts
ncbigene:221035	Gene	ncbigene:127064	Gene	interacts
ncbigene:221035	Gene	ncbigene:127066	Gene	interacts
ncbigene:221035	Gene	ncbigene:127068	Gene	interacts
ncbigene:221035	Gene	ncbigene:127069	Gene	interacts
ncbigene:221035	Gene	ncbigene:127074	Gene	interacts
ncbigene:221035	Gene	ncbigene:127077	Gene	interacts
ncbigene:221035	Gene	ncbigene:127385	Gene	interacts
ncbigene:221035	Gene	ncbigene:127623	Gene	interacts
ncbigene:221035	Gene	ncbigene:128360	Gene	interacts
ncbigene:221035	Gene	ncbigene:128366	Gene	interacts
ncbigene:221035	Gene	ncbigene:128367	Gene	interacts
ncbigene:221035	Gene	ncbigene:128368	Gene	interacts
ncbigene:221035	Gene	ncbigene:128371	Gene	interacts
ncbigene:221035	Gene	ncbigene:128372	Gene	interacts
ncbigene:221035	Gene	ncbigene:130075	Gene	interacts
ncbigene:221035	Gene	ncbigene:134083	Gene	interacts
ncbigene:221035	Gene	ncbigene:135924	Gene	interacts
ncbigene:221035	Gene	ncbigene:135941	Gene	interacts
ncbigene:221035	Gene	ncbigene:135946	Gene	interacts
ncbigene:221035	Gene	ncbigene:135948	Gene	interacts
ncbigene:221035	Gene	ncbigene:138799	Gene	interacts
ncbigene:221035	Gene	ncbigene:138802	Gene	interacts
ncbigene:221035	Gene	ncbigene:138803	Gene	interacts
ncbigene:221035	Gene	ncbigene:138804	Gene	interacts
ncbigene:221035	Gene	ncbigene:138805	Gene	interacts
ncbigene:221035	Gene	ncbigene:138881	Gene	interacts
ncbigene:221035	Gene	ncbigene:138882	Gene	interacts
ncbigene:221035	Gene	ncbigene:138883	Gene	interacts
ncbigene:221035	Gene	ncbigene:143502	Gene	interacts
ncbigene:221035	Gene	ncbigene:143503	Gene	interacts
ncbigene:221035	Gene	ncbigene:144124	Gene	interacts
ncbigene:221035	Gene	ncbigene:144125	Gene	interacts
ncbigene:221035	Gene	ncbigene:150681	Gene	interacts
ncbigene:221035	Gene	ncbigene:158131	Gene	interacts
ncbigene:221035	Gene	ncbigene:162998	Gene	interacts
ncbigene:221035	Gene	ncbigene:196335	Gene	interacts
ncbigene:221035	Gene	ncbigene:219417	Gene	interacts
ncbigene:221035	Gene	ncbigene:219428	Gene	interacts
ncbigene:221035	Gene	ncbigene:219429	Gene	interacts
ncbigene:221035	Gene	ncbigene:219431	Gene	interacts
ncbigene:221035	Gene	ncbigene:219432	Gene	interacts
ncbigene:221035	Gene	ncbigene:219436	Gene	interacts
ncbigene:221035	Gene	ncbigene:219437	Gene	interacts
ncbigene:221035	Gene	ncbigene:219438	Gene	interacts
ncbigene:221035	Gene	ncbigene:219447	Gene	interacts
ncbigene:221035	Gene	ncbigene:219453	Gene	interacts
ncbigene:221035	Gene	ncbigene:219464	Gene	interacts
ncbigene:221035	Gene	ncbigene:219469	Gene	interacts
ncbigene:221035	Gene	ncbigene:219473	Gene	interacts
ncbigene:221035	Gene	ncbigene:219477	Gene	interacts
ncbigene:221035	Gene	ncbigene:219479	Gene	interacts
ncbigene:221035	Gene	ncbigene:219482	Gene	interacts
ncbigene:221035	Gene	ncbigene:219484	Gene	interacts
ncbigene:221035	Gene	ncbigene:219487	Gene	interacts
ncbigene:221035	Gene	ncbigene:219493	Gene	interacts
ncbigene:221035	Gene	ncbigene:219858	Gene	interacts
ncbigene:221035	Gene	ncbigene:219865	Gene	interacts
ncbigene:221035	Gene	ncbigene:219869	Gene	interacts
ncbigene:221035	Gene	ncbigene:219870	Gene	interacts
ncbigene:221035	Gene	ncbigene:219873	Gene	interacts
ncbigene:221035	Gene	ncbigene:219874	Gene	interacts
ncbigene:221035	Gene	ncbigene:219875	Gene	interacts
ncbigene:221035	Gene	ncbigene:219952	Gene	interacts
ncbigene:221035	Gene	ncbigene:219954	Gene	interacts
ncbigene:221035	Gene	ncbigene:219956	Gene	interacts
ncbigene:221035	Gene	ncbigene:219957	Gene	interacts
ncbigene:221035	Gene	ncbigene:219958	Gene	interacts
ncbigene:221035	Gene	ncbigene:219959	Gene	interacts
ncbigene:221035	Gene	ncbigene:219960	Gene	interacts
ncbigene:221035	Gene	ncbigene:219965	Gene	interacts
ncbigene:221035	Gene	ncbigene:219968	Gene	interacts
ncbigene:221035	Gene	ncbigene:219981	Gene	interacts
ncbigene:221035	Gene	ncbigene:219982	Gene	interacts
ncbigene:221035	Gene	ncbigene:219983	Gene	interacts
ncbigene:221035	Gene	ncbigene:219986	Gene	interacts
ncbigene:221035	Gene	ncbigene:23538	Gene	interacts
ncbigene:221035	Gene	ncbigene:254783	Gene	interacts
ncbigene:221035	Gene	ncbigene:254786	Gene	interacts
ncbigene:221035	Gene	ncbigene:254879	Gene	interacts
ncbigene:221035	Gene	ncbigene:254973	Gene	interacts
ncbigene:221035	Gene	ncbigene:255725	Gene	interacts
ncbigene:221035	Gene	ncbigene:256144	Gene	interacts
ncbigene:221035	Gene	ncbigene:256148	Gene	interacts
ncbigene:221035	Gene	ncbigene:26188	Gene	interacts
ncbigene:221035	Gene	ncbigene:26189	Gene	interacts
ncbigene:221035	Gene	ncbigene:26211	Gene	interacts
ncbigene:221035	Gene	ncbigene:26212	Gene	interacts
ncbigene:221035	Gene	ncbigene:26219	Gene	interacts
ncbigene:221035	Gene	ncbigene:26245	Gene	interacts
ncbigene:221035	Gene	ncbigene:26246	Gene	interacts
ncbigene:221035	Gene	ncbigene:26248	Gene	interacts
ncbigene:221035	Gene	ncbigene:26333	Gene	interacts
ncbigene:221035	Gene	ncbigene:26338	Gene	interacts
ncbigene:221035	Gene	ncbigene:26339	Gene	interacts
ncbigene:221035	Gene	ncbigene:26341	Gene	interacts
ncbigene:221035	Gene	ncbigene:26476	Gene	interacts
ncbigene:221035	Gene	ncbigene:26493	Gene	interacts
ncbigene:221035	Gene	ncbigene:26494	Gene	interacts
ncbigene:221035	Gene	ncbigene:26496	Gene	interacts
ncbigene:221035	Gene	ncbigene:26529	Gene	interacts
ncbigene:221035	Gene	ncbigene:26531	Gene	interacts
ncbigene:221035	Gene	ncbigene:26532	Gene	interacts
ncbigene:221035	Gene	ncbigene:26533	Gene	interacts
ncbigene:221035	Gene	ncbigene:26538	Gene	interacts
ncbigene:221035	Gene	ncbigene:26539	Gene	interacts
ncbigene:221035	Gene	ncbigene:26595	Gene	interacts
ncbigene:221035	Gene	ncbigene:26648	Gene	interacts
ncbigene:221035	Gene	ncbigene:26658	Gene	interacts
ncbigene:221035	Gene	ncbigene:26659	Gene	interacts
ncbigene:221035	Gene	ncbigene:26664	Gene	interacts
ncbigene:221035	Gene	ncbigene:26682	Gene	interacts
ncbigene:221035	Gene	ncbigene:26689	Gene	interacts
ncbigene:221035	Gene	ncbigene:26692	Gene	interacts
ncbigene:221035	Gene	ncbigene:26693	Gene	interacts
ncbigene:221035	Gene	ncbigene:26696	Gene	interacts
ncbigene:221035	Gene	ncbigene:26707	Gene	interacts
ncbigene:221035	Gene	ncbigene:26716	Gene	interacts
ncbigene:221035	Gene	ncbigene:26735	Gene	interacts
ncbigene:221035	Gene	ncbigene:26737	Gene	interacts
ncbigene:221035	Gene	ncbigene:26740	Gene	interacts
ncbigene:221035	Gene	ncbigene:2774	Gene	interacts
ncbigene:221035	Gene	ncbigene:2782	Gene	interacts
ncbigene:221035	Gene	ncbigene:2792	Gene	interacts
ncbigene:221035	Gene	ncbigene:282763	Gene	interacts
ncbigene:221035	Gene	ncbigene:282770	Gene	interacts
ncbigene:221035	Gene	ncbigene:282775	Gene	interacts
ncbigene:221035	Gene	ncbigene:283092	Gene	interacts
ncbigene:221035	Gene	ncbigene:283093	Gene	interacts
ncbigene:221035	Gene	ncbigene:283111	Gene	interacts
ncbigene:221035	Gene	ncbigene:283159	Gene	interacts
ncbigene:221035	Gene	ncbigene:283160	Gene	interacts
ncbigene:221035	Gene	ncbigene:283162	Gene	interacts
ncbigene:221035	Gene	ncbigene:283189	Gene	interacts
ncbigene:221035	Gene	ncbigene:283297	Gene	interacts
ncbigene:221035	Gene	ncbigene:283365	Gene	interacts
ncbigene:221035	Gene	ncbigene:284383	Gene	interacts
ncbigene:221035	Gene	ncbigene:284433	Gene	interacts
ncbigene:221035	Gene	ncbigene:284521	Gene	interacts
ncbigene:221035	Gene	ncbigene:284532	Gene	interacts
ncbigene:221035	Gene	ncbigene:285659	Gene	interacts
ncbigene:221035	Gene	ncbigene:286362	Gene	interacts
ncbigene:221035	Gene	ncbigene:286365	Gene	interacts
ncbigene:221035	Gene	ncbigene:338662	Gene	interacts
ncbigene:221035	Gene	ncbigene:338674	Gene	interacts
ncbigene:221035	Gene	ncbigene:338675	Gene	interacts
ncbigene:221035	Gene	ncbigene:338751	Gene	interacts
ncbigene:221035	Gene	ncbigene:338755	Gene	interacts
ncbigene:221035	Gene	ncbigene:340980	Gene	interacts
ncbigene:221035	Gene	ncbigene:341152	Gene	interacts
ncbigene:221035	Gene	ncbigene:341276	Gene	interacts
ncbigene:221035	Gene	ncbigene:341416	Gene	interacts
ncbigene:221035	Gene	ncbigene:341418	Gene	interacts
ncbigene:221035	Gene	ncbigene:341568	Gene	interacts
ncbigene:221035	Gene	ncbigene:341799	Gene	interacts
ncbigene:221035	Gene	ncbigene:343169	Gene	interacts
ncbigene:221035	Gene	ncbigene:343171	Gene	interacts
ncbigene:221035	Gene	ncbigene:343172	Gene	interacts
ncbigene:221035	Gene	ncbigene:343173	Gene	interacts
ncbigene:221035	Gene	ncbigene:343406	Gene	interacts
ncbigene:221035	Gene	ncbigene:343563	Gene	interacts
ncbigene:221035	Gene	ncbigene:346517	Gene	interacts
ncbigene:221035	Gene	ncbigene:346525	Gene	interacts
ncbigene:221035	Gene	ncbigene:347168	Gene	interacts
ncbigene:221035	Gene	ncbigene:347169	Gene	interacts
ncbigene:221035	Gene	ncbigene:347468	Gene	interacts
ncbigene:221035	Gene	ncbigene:387748	Gene	interacts
ncbigene:221035	Gene	ncbigene:389090	Gene	interacts
ncbigene:221035	Gene	ncbigene:390036	Gene	interacts
ncbigene:221035	Gene	ncbigene:390037	Gene	interacts
ncbigene:221035	Gene	ncbigene:390038	Gene	interacts
ncbigene:221035	Gene	ncbigene:390054	Gene	interacts
ncbigene:221035	Gene	ncbigene:390058	Gene	interacts
ncbigene:221035	Gene	ncbigene:390059	Gene	interacts
ncbigene:221035	Gene	ncbigene:390061	Gene	interacts
ncbigene:221035	Gene	ncbigene:390063	Gene	interacts
ncbigene:221035	Gene	ncbigene:390064	Gene	interacts
ncbigene:221035	Gene	ncbigene:390066	Gene	interacts
ncbigene:221035	Gene	ncbigene:390067	Gene	interacts
ncbigene:221035	Gene	ncbigene:390072	Gene	interacts
ncbigene:221035	Gene	ncbigene:390075	Gene	interacts
ncbigene:221035	Gene	ncbigene:390077	Gene	interacts
ncbigene:221035	Gene	ncbigene:390078	Gene	interacts
ncbigene:221035	Gene	ncbigene:390079	Gene	interacts
ncbigene:221035	Gene	ncbigene:390081	Gene	interacts
ncbigene:221035	Gene	ncbigene:390083	Gene	interacts
ncbigene:221035	Gene	ncbigene:390084	Gene	interacts
ncbigene:221035	Gene	ncbigene:390093	Gene	interacts
ncbigene:221035	Gene	ncbigene:390113	Gene	interacts
ncbigene:221035	Gene	ncbigene:390142	Gene	interacts
ncbigene:221035	Gene	ncbigene:390144	Gene	interacts
ncbigene:221035	Gene	ncbigene:390148	Gene	interacts
ncbigene:221035	Gene	ncbigene:390151	Gene	interacts
ncbigene:221035	Gene	ncbigene:390152	Gene	interacts
ncbigene:221035	Gene	ncbigene:390154	Gene	interacts
ncbigene:221035	Gene	ncbigene:390155	Gene	interacts
ncbigene:221035	Gene	ncbigene:390157	Gene	interacts
ncbigene:221035	Gene	ncbigene:390162	Gene	interacts
ncbigene:221035	Gene	ncbigene:390167	Gene	interacts
ncbigene:221035	Gene	ncbigene:390168	Gene	interacts
ncbigene:221035	Gene	ncbigene:390174	Gene	interacts
ncbigene:221035	Gene	ncbigene:390181	Gene	interacts
ncbigene:221035	Gene	ncbigene:390190	Gene	interacts
ncbigene:221035	Gene	ncbigene:390191	Gene	interacts
ncbigene:221035	Gene	ncbigene:390195	Gene	interacts
ncbigene:221035	Gene	ncbigene:390197	Gene	interacts
ncbigene:221035	Gene	ncbigene:390199	Gene	interacts
ncbigene:221035	Gene	ncbigene:390201	Gene	interacts
ncbigene:221035	Gene	ncbigene:390260	Gene	interacts
ncbigene:221035	Gene	ncbigene:390261	Gene	interacts
ncbigene:221035	Gene	ncbigene:390264	Gene	interacts
ncbigene:221035	Gene	ncbigene:390265	Gene	interacts
ncbigene:221035	Gene	ncbigene:390271	Gene	interacts
ncbigene:221035	Gene	ncbigene:390275	Gene	interacts
ncbigene:221035	Gene	ncbigene:390321	Gene	interacts
ncbigene:221035	Gene	ncbigene:390323	Gene	interacts
ncbigene:221035	Gene	ncbigene:390326	Gene	interacts
ncbigene:221035	Gene	ncbigene:390327	Gene	interacts
ncbigene:221035	Gene	ncbigene:390429	Gene	interacts
ncbigene:221035	Gene	ncbigene:390431	Gene	interacts
ncbigene:221035	Gene	ncbigene:390433	Gene	interacts
ncbigene:221035	Gene	ncbigene:390436	Gene	interacts
ncbigene:221035	Gene	ncbigene:390437	Gene	interacts
ncbigene:221035	Gene	ncbigene:390439	Gene	interacts
ncbigene:221035	Gene	ncbigene:390442	Gene	interacts
ncbigene:221035	Gene	ncbigene:390445	Gene	interacts
ncbigene:221035	Gene	ncbigene:390648	Gene	interacts
ncbigene:221035	Gene	ncbigene:390649	Gene	interacts
ncbigene:221035	Gene	ncbigene:390882	Gene	interacts
ncbigene:221035	Gene	ncbigene:390883	Gene	interacts
ncbigene:221035	Gene	ncbigene:390892	Gene	interacts
ncbigene:221035	Gene	ncbigene:391107	Gene	interacts
ncbigene:221035	Gene	ncbigene:391109	Gene	interacts
ncbigene:221035	Gene	ncbigene:391112	Gene	interacts
ncbigene:221035	Gene	ncbigene:391114	Gene	interacts
ncbigene:221035	Gene	ncbigene:391189	Gene	interacts
ncbigene:221035	Gene	ncbigene:391190	Gene	interacts
ncbigene:221035	Gene	ncbigene:391191	Gene	interacts
ncbigene:221035	Gene	ncbigene:391192	Gene	interacts
ncbigene:221035	Gene	ncbigene:391194	Gene	interacts
ncbigene:221035	Gene	ncbigene:391195	Gene	interacts
ncbigene:221035	Gene	ncbigene:391196	Gene	interacts
ncbigene:221035	Gene	ncbigene:391211	Gene	interacts
ncbigene:221035	Gene	ncbigene:392138	Gene	interacts
ncbigene:221035	Gene	ncbigene:392309	Gene	interacts
ncbigene:221035	Gene	ncbigene:392376	Gene	interacts
ncbigene:221035	Gene	ncbigene:392390	Gene	interacts
ncbigene:221035	Gene	ncbigene:392391	Gene	interacts
ncbigene:221035	Gene	ncbigene:392392	Gene	interacts
ncbigene:221035	Gene	ncbigene:393046	Gene	interacts
