source	target	relation	source_database
HGNC:9406	HGNC:6998	1	PATHWAYCOMMONS
HGNC:12468	HGNC:20932	1	PATHWAYCOMMONS
HGNC:6148	HGNC:8071	1	PATHWAYCOMMONS
HGNC:12336	HGNC:537	1	PATHWAYCOMMONS
HGNC:6081	HGNC:13698	1	PATHWAYCOMMONS
HGNC:7866	HGNC:23732	1	PATHWAYCOMMONS
HGNC:620	HGNC:15169	1	PATHWAYCOMMONS
HGNC:25155	HGNC:8807	1	PATHWAYCOMMONS
HGNC:7866	HGNC:10944	1	PATHWAYCOMMONS
HGNC:23786	HGNC:10661	1	PATHWAYCOMMONS
HGNC:6081	HGNC:14483	1	PATHWAYCOMMONS
HGNC:6081	HGNC:10430	1	PATHWAYCOMMONS
HGNC:7545	HGNC:8905	1	PATHWAYCOMMONS
HGNC:6081	HGNC:914	1	PATHWAYCOMMONS
HGNC:620	HGNC:3540	1	PATHWAYCOMMONS
HGNC:6871	HGNC:16753	1	PATHWAYCOMMONS
HGNC:11633	HGNC:6357	1	PATHWAYCOMMONS
HGNC:6081	HGNC:21489	1	PATHWAYCOMMONS
HGNC:1925	HGNC:1727	1	PATHWAYCOMMONS
HGNC:3239	HGNC:12724	1	PATHWAYCOMMONS
HGNC:9546	HGNC:16466	1	PATHWAYCOMMONS
HGNC:11633	HGNC:9475	1	PATHWAYCOMMONS
HGNC:3113	HGNC:9369	1	PATHWAYCOMMONS
HGNC:11773	HGNC:6769	1	PATHWAYCOMMONS
HGNC:11998	HGNC:8847	1	PATHWAYCOMMONS
HGNC:9377	HGNC:19903	1	PATHWAYCOMMONS
HGNC:391	HGNC:11362	1	PATHWAYCOMMONS
HGNC:7139	HGNC:10416	1	PATHWAYCOMMONS
HGNC:7765	HGNC:5009	1	PATHWAYCOMMONS
HGNC:10258	HGNC:4691	1	PATHWAYCOMMONS
HGNC:3229	HGNC:1541	1	PATHWAYCOMMONS
HGNC:12492	HGNC:18157	1	PATHWAYCOMMONS
HGNC:3229	HGNC:2367	1	PATHWAYCOMMONS
HGNC:14006	HGNC:7777	1	PATHWAYCOMMONS
HGNC:11766	HGNC:6771	1	PATHWAYCOMMONS
HGNC:9395	HGNC:8104	1	PATHWAYCOMMONS
HGNC:6871	HGNC:3446	1	PATHWAYCOMMONS
HGNC:9232	HGNC:16039	1	PATHWAYCOMMONS
HGNC:9193	HGNC:11195	1	PATHWAYCOMMONS
HGNC:7978	HGNC:6148	1	PATHWAYCOMMONS
HGNC:7569	HGNC:130	1	PATHWAYCOMMONS
HGNC:7776	HGNC:7775	1	PATHWAYCOMMONS
HGNC:6081	HGNC:4259	1	PATHWAYCOMMONS
HGNC:6551	HGNC:10532	1	PATHWAYCOMMONS
HGNC:10472	HGNC:7159	1	PATHWAYCOMMONS
HGNC:3581	HGNC:11098	1	PATHWAYCOMMONS
HGNC:8816	HGNC:10812	1	PATHWAYCOMMONS
HGNC:9407	HGNC:8984	1	PATHWAYCOMMONS
HGNC:8975	HGNC:12313	1	PATHWAYCOMMONS
HGNC:3488	HGNC:17300	1	PATHWAYCOMMONS
HGNC:12607	HGNC:29170	1	PATHWAYCOMMONS
HGNC:6204	HGNC:20779	1	PATHWAYCOMMONS
HGNC:8975	HGNC:24085	1	PATHWAYCOMMONS
HGNC:11745	HGNC:11386	1	PATHWAYCOMMONS
HGNC:23400	HGNC:11325	1	PATHWAYCOMMONS
HGNC:6081	HGNC:7548	1	PATHWAYCOMMONS
HGNC:11892	HGNC:12784	1	PATHWAYCOMMONS
HGNC:7866	HGNC:7132	1	PATHWAYCOMMONS
HGNC:11621	HGNC:3262	1	PATHWAYCOMMONS
HGNC:7866	HGNC:4678	1	PATHWAYCOMMONS
HGNC:11621	HGNC:11796	1	PATHWAYCOMMONS
HGNC:7590	HGNC:7569	1	PATHWAYCOMMONS
HGNC:11205	HGNC:25250	1	PATHWAYCOMMONS
HGNC:6848	HGNC:11364	1	PATHWAYCOMMONS
HGNC:7996	HGNC:30379	1	PATHWAYCOMMONS
HGNC:11205	HGNC:30266	1	PATHWAYCOMMONS
HGNC:11745	HGNC:7565	1	PATHWAYCOMMONS
HGNC:1925	HGNC:9817	1	PATHWAYCOMMONS
HGNC:9588	HGNC:392	1	PATHWAYCOMMONS
HGNC:6025	HGNC:12780	1	PATHWAYCOMMONS
HGNC:9380	HGNC:4232	1	PATHWAYCOMMONS
HGNC:11714	HGNC:3689	1	PATHWAYCOMMONS
HGNC:7866	HGNC:2495	1	PATHWAYCOMMONS
HGNC:4638	HGNC:9549	1	PATHWAYCOMMONS
HGNC:391	HGNC:994	1	PATHWAYCOMMONS
HGNC:5962	HGNC:3387	1	PATHWAYCOMMONS
HGNC:2082	HGNC:3544	1	PATHWAYCOMMONS
HGNC:7782	HGNC:8009	1	PATHWAYCOMMONS
HGNC:1674	HGNC:9658	1	PATHWAYCOMMONS
HGNC:5224	HGNC:9603	1	PATHWAYCOMMONS
HGNC:6842	HGNC:21869	1	PATHWAYCOMMONS
HGNC:20862	HGNC:7646	1	PATHWAYCOMMONS
HGNC:1925	HGNC:6842	1	PATHWAYCOMMONS
HGNC:7056	HGNC:29029	1	PATHWAYCOMMONS
HGNC:3468	HGNC:29821	1	PATHWAYCOMMONS
HGNC:2597	HGNC:11989	1	PATHWAYCOMMONS
HGNC:6081	HGNC:264	1	PATHWAYCOMMONS
HGNC:6769	HGNC:5434	1	PATHWAYCOMMONS
HGNC:9232	HGNC:6554	1	PATHWAYCOMMONS
HGNC:6081	HGNC:10313	1	PATHWAYCOMMONS
HGNC:12680	HGNC:6847	1	PATHWAYCOMMONS
HGNC:6204	HGNC:9387	1	PATHWAYCOMMONS
HGNC:7056	HGNC:10397	1	PATHWAYCOMMONS
HGNC:620	HGNC:30907	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6053	1	PATHWAYCOMMONS
HGNC:6025	HGNC:15328	1	PATHWAYCOMMONS
HGNC:620	HGNC:427	1	PATHWAYCOMMONS
HGNC:1722	HGNC:19988	1	PATHWAYCOMMONS
HGNC:10436	HGNC:7658	1	PATHWAYCOMMONS
HGNC:1837	HGNC:2456	1	PATHWAYCOMMONS
HGNC:1144	HGNC:11205	1	PATHWAYCOMMONS
HGNC:3488	HGNC:12964	1	PATHWAYCOMMONS
HGNC:9392	HGNC:18855	1	PATHWAYCOMMONS
HGNC:6081	HGNC:5014	1	PATHWAYCOMMONS
HGNC:620	HGNC:4951	1	PATHWAYCOMMONS
HGNC:10019	HGNC:1500	1	PATHWAYCOMMONS
HGNC:4071	HGNC:7038	1	PATHWAYCOMMONS
HGNC:7866	HGNC:13169	1	PATHWAYCOMMONS
HGNC:581	HGNC:6210	1	PATHWAYCOMMONS
HGNC:3113	HGNC:18000	1	PATHWAYCOMMONS
HGNC:1722	HGNC:2876	1	PATHWAYCOMMONS
HGNC:11634	HGNC:7944	1	PATHWAYCOMMONS
HGNC:30620	HGNC:8981	1	PATHWAYCOMMONS
HGNC:7664	HGNC:12335	1	PATHWAYCOMMONS
HGNC:5438	HGNC:7098	1	PATHWAYCOMMONS
HGNC:6881	HGNC:30646	1	PATHWAYCOMMONS
HGNC:9393	HGNC:1030	1	PATHWAYCOMMONS
HGNC:7545	HGNC:10943	1	PATHWAYCOMMONS
HGNC:9381	HGNC:12644	1	PATHWAYCOMMONS
HGNC:9380	HGNC:2717	1	PATHWAYCOMMONS
HGNC:6081	HGNC:18752	1	PATHWAYCOMMONS
HGNC:6850	HGNC:6844	1	PATHWAYCOMMONS
HGNC:3796	HGNC:333	1	PATHWAYCOMMONS
HGNC:2877	HGNC:6318	1	PATHWAYCOMMONS
HGNC:11289	HGNC:123	1	PATHWAYCOMMONS
HGNC:12607	HGNC:23845	1	PATHWAYCOMMONS
HGNC:7056	HGNC:6949	1	PATHWAYCOMMONS
HGNC:24965	HGNC:9891	1	PATHWAYCOMMONS
HGNC:6081	HGNC:19877	1	PATHWAYCOMMONS
HGNC:7978	HGNC:234	1	PATHWAYCOMMONS
HGNC:11745	HGNC:9876	1	PATHWAYCOMMONS
HGNC:6551	HGNC:2979	1	PATHWAYCOMMONS
HGNC:11205	HGNC:12298	1	PATHWAYCOMMONS
HGNC:9380	HGNC:638	1	PATHWAYCOMMONS
HGNC:7978	HGNC:6416	1	PATHWAYCOMMONS
HGNC:7056	HGNC:12648	1	PATHWAYCOMMONS
HGNC:4641	HGNC:497	1	PATHWAYCOMMONS
HGNC:6879	HGNC:10433	1	PATHWAYCOMMONS
HGNC:9005	HGNC:11359	1	PATHWAYCOMMONS
HGNC:620	HGNC:6290	1	PATHWAYCOMMONS
HGNC:3113	HGNC:16856	1	PATHWAYCOMMONS
HGNC:6871	HGNC:3749	1	PATHWAYCOMMONS
HGNC:11367	HGNC:10638	1	PATHWAYCOMMONS
HGNC:7056	HGNC:5048	1	PATHWAYCOMMONS
HGNC:2457	HGNC:6913	1	PATHWAYCOMMONS
HGNC:7866	HGNC:451	1	PATHWAYCOMMONS
HGNC:9380	HGNC:4092	1	PATHWAYCOMMONS
HGNC:6025	HGNC:9609	1	PATHWAYCOMMONS
HGNC:7056	HGNC:7851	1	PATHWAYCOMMONS
HGNC:7866	HGNC:1602	1	PATHWAYCOMMONS
HGNC:6875	HGNC:24615	1	PATHWAYCOMMONS
HGNC:6735	HGNC:1786	1	PATHWAYCOMMONS
HGNC:2885	HGNC:2328	1	PATHWAYCOMMONS
HGNC:6204	HGNC:11609	1	PATHWAYCOMMONS
HGNC:348	HGNC:5192	1	PATHWAYCOMMONS
HGNC:3113	HGNC:16148	1	PATHWAYCOMMONS
HGNC:6081	HGNC:9774	1	PATHWAYCOMMONS
HGNC:6150	HGNC:5253	1	PATHWAYCOMMONS
HGNC:6711	HGNC:12032	1	PATHWAYCOMMONS
HGNC:19391	HGNC:5975	1	PATHWAYCOMMONS
HGNC:348	HGNC:2632	1	PATHWAYCOMMONS
HGNC:11240	HGNC:3165	1	PATHWAYCOMMONS
HGNC:18874	HGNC:24097	1	PATHWAYCOMMONS
HGNC:4617	HGNC:4319	1	PATHWAYCOMMONS
HGNC:11621	HGNC:12530	1	PATHWAYCOMMONS
HGNC:6081	HGNC:6398	1	PATHWAYCOMMONS
HGNC:7781	HGNC:8538	1	PATHWAYCOMMONS
HGNC:14931	HGNC:2590	1	PATHWAYCOMMONS
HGNC:620	HGNC:19632	1	PATHWAYCOMMONS
HGNC:8568	HGNC:7161	1	PATHWAYCOMMONS
HGNC:333	HGNC:7978	1	PATHWAYCOMMONS
HGNC:1034	HGNC:11180	1	PATHWAYCOMMONS
HGNC:9077	HGNC:18999	1	PATHWAYCOMMONS
HGNC:10252	HGNC:11185	1	PATHWAYCOMMONS
HGNC:6913	HGNC:1107	1	PATHWAYCOMMONS
HGNC:4312	HGNC:14289	1	PATHWAYCOMMONS
HGNC:10252	HGNC:6613	1	PATHWAYCOMMONS
HGNC:9021	HGNC:9865	1	PATHWAYCOMMONS
HGNC:11998	HGNC:11904	1	PATHWAYCOMMONS
HGNC:14552	HGNC:9955	1	PATHWAYCOMMONS
HGNC:19391	HGNC:6019	1	PATHWAYCOMMONS
HGNC:7056	HGNC:28426	1	PATHWAYCOMMONS
HGNC:6855	HGNC:5960	1	PATHWAYCOMMONS
HGNC:6081	HGNC:10381	1	PATHWAYCOMMONS
HGNC:4879	HGNC:4367	1	PATHWAYCOMMONS
HGNC:10251	HGNC:8995	1	PATHWAYCOMMONS
HGNC:6192	HGNC:5971	1	PATHWAYCOMMONS
HGNC:11283	HGNC:391	1	PATHWAYCOMMONS
HGNC:700	HGNC:3951	1	PATHWAYCOMMONS
HGNC:6738	HGNC:4140	1	PATHWAYCOMMONS
HGNC:13249	HGNC:4851	1	PATHWAYCOMMONS
HGNC:7996	HGNC:16860	1	PATHWAYCOMMONS
HGNC:7866	HGNC:20390	1	PATHWAYCOMMONS
HGNC:6914	HGNC:17447	1	PATHWAYCOMMONS
HGNC:3229	HGNC:4948	1	PATHWAYCOMMONS
HGNC:40	HGNC:19248	1	PATHWAYCOMMONS
HGNC:9077	HGNC:8045	1	PATHWAYCOMMONS
HGNC:11773	HGNC:1722	1	PATHWAYCOMMONS
HGNC:7866	HGNC:10329	1	PATHWAYCOMMONS
HGNC:4617	HGNC:12572	1	PATHWAYCOMMONS
HGNC:4545	HGNC:1607	1	PATHWAYCOMMONS
HGNC:8031	HGNC:2514	1	PATHWAYCOMMONS
HGNC:6081	HGNC:18590	1	PATHWAYCOMMONS
HGNC:9236	HGNC:11442	1	PATHWAYCOMMONS
HGNC:7670	HGNC:11755	1	PATHWAYCOMMONS
HGNC:9377	HGNC:9067	1	PATHWAYCOMMONS
HGNC:7218	HGNC:8583	1	PATHWAYCOMMONS
HGNC:10020	HGNC:11365	1	PATHWAYCOMMONS
HGNC:6914	HGNC:10484	1	PATHWAYCOMMONS
HGNC:11633	HGNC:9758	1	PATHWAYCOMMONS
HGNC:5224	HGNC:16695	1	PATHWAYCOMMONS
HGNC:6551	HGNC:18601	1	PATHWAYCOMMONS
HGNC:4641	HGNC:26527	1	PATHWAYCOMMONS
HGNC:19100	HGNC:5990	1	PATHWAYCOMMONS
HGNC:8910	HGNC:10504	1	PATHWAYCOMMONS
HGNC:9232	HGNC:12762	1	PATHWAYCOMMONS
HGNC:11621	HGNC:1994	1	PATHWAYCOMMONS
HGNC:784	HGNC:10780	1	PATHWAYCOMMONS
HGNC:11205	HGNC:10066	1	PATHWAYCOMMONS
HGNC:11241	HGNC:17158	1	PATHWAYCOMMONS
HGNC:11634	HGNC:29435	1	PATHWAYCOMMONS
HGNC:9232	HGNC:29361	1	PATHWAYCOMMONS
HGNC:6192	HGNC:9644	1	PATHWAYCOMMONS
HGNC:7000	HGNC:801	1	PATHWAYCOMMONS
HGNC:9399	HGNC:195	1	PATHWAYCOMMONS
HGNC:13816	HGNC:14499	1	PATHWAYCOMMONS
HGNC:7056	HGNC:3599	1	PATHWAYCOMMONS
HGNC:7056	HGNC:11299	1	PATHWAYCOMMONS
HGNC:11289	HGNC:8033	1	PATHWAYCOMMONS
HGNC:600	HGNC:7562	1	PATHWAYCOMMONS
HGNC:9232	HGNC:23287	1	PATHWAYCOMMONS
HGNC:23400	HGNC:10425	1	PATHWAYCOMMONS
HGNC:9380	HGNC:1479	1	PATHWAYCOMMONS
HGNC:30281	HGNC:9840	1	PATHWAYCOMMONS
HGNC:4037	HGNC:12657	1	PATHWAYCOMMONS
HGNC:9642	HGNC:5423	1	PATHWAYCOMMONS
HGNC:12372	HGNC:12015	1	PATHWAYCOMMONS
HGNC:11386	HGNC:7754	1	PATHWAYCOMMONS
HGNC:18157	HGNC:6843	1	PATHWAYCOMMONS
HGNC:6010	HGNC:19391	1	PATHWAYCOMMONS
HGNC:5992	HGNC:6153	1	PATHWAYCOMMONS
HGNC:9380	HGNC:6291	1	PATHWAYCOMMONS
HGNC:17079	HGNC:2091	1	PATHWAYCOMMONS
HGNC:8910	HGNC:1784	1	PATHWAYCOMMONS
HGNC:3236	HGNC:11280	1	PATHWAYCOMMONS
HGNC:9232	HGNC:4478	1	PATHWAYCOMMONS
HGNC:7996	HGNC:12592	1	PATHWAYCOMMONS
HGNC:9412	HGNC:11389	1	PATHWAYCOMMONS
HGNC:11283	HGNC:3338	1	PATHWAYCOMMONS
HGNC:4638	HGNC:11257	1	PATHWAYCOMMONS
HGNC:6081	HGNC:2484	1	PATHWAYCOMMONS
HGNC:7139	HGNC:1667	1	PATHWAYCOMMONS
HGNC:9381	HGNC:2345	1	PATHWAYCOMMONS
HGNC:9393	HGNC:8630	1	PATHWAYCOMMONS
HGNC:7866	HGNC:1719	1	PATHWAYCOMMONS
HGNC:7553	HGNC:26209	1	PATHWAYCOMMONS
HGNC:10251	HGNC:7619	1	PATHWAYCOMMONS
HGNC:6025	HGNC:640	1	PATHWAYCOMMONS
HGNC:8590	HGNC:6207	1	PATHWAYCOMMONS
HGNC:6081	HGNC:8740	1	PATHWAYCOMMONS
HGNC:9402	HGNC:4616	1	PATHWAYCOMMONS
HGNC:6840	HGNC:6848	1	PATHWAYCOMMONS
HGNC:9967	HGNC:6876	1	PATHWAYCOMMONS
HGNC:11205	HGNC:11316	1	PATHWAYCOMMONS
HGNC:4807	HGNC:11751	1	PATHWAYCOMMONS
HGNC:7668	HGNC:11765	1	PATHWAYCOMMONS
HGNC:11389	HGNC:3332	1	PATHWAYCOMMONS
HGNC:659	HGNC:6135	1	PATHWAYCOMMONS
HGNC:7978	HGNC:3238	1	PATHWAYCOMMONS
HGNC:6081	HGNC:9986	1	PATHWAYCOMMONS
HGNC:23400	HGNC:10317	1	PATHWAYCOMMONS
HGNC:9884	HGNC:6945	1	PATHWAYCOMMONS
HGNC:7111	HGNC:3287	1	PATHWAYCOMMONS
HGNC:7866	HGNC:16924	1	PATHWAYCOMMONS
HGNC:7866	HGNC:17810	1	PATHWAYCOMMONS
HGNC:16040	HGNC:4067	1	PATHWAYCOMMONS
HGNC:3236	HGNC:6481	1	PATHWAYCOMMONS
HGNC:391	HGNC:23785	1	PATHWAYCOMMONS
HGNC:6081	HGNC:28197	1	PATHWAYCOMMONS
HGNC:3757	HGNC:163	1	PATHWAYCOMMONS
HGNC:11740	HGNC:4393	1	PATHWAYCOMMONS
HGNC:9315	HGNC:7777	1	PATHWAYCOMMONS
HGNC:9380	HGNC:9829	1	PATHWAYCOMMONS
HGNC:6081	HGNC:18745	1	PATHWAYCOMMONS
HGNC:3229	HGNC:3942	1	PATHWAYCOMMONS
HGNC:11621	HGNC:25847	1	PATHWAYCOMMONS
HGNC:6551	HGNC:2721	1	PATHWAYCOMMONS
HGNC:7866	HGNC:30265	1	PATHWAYCOMMONS
HGNC:3821	HGNC:1593	1	PATHWAYCOMMONS
HGNC:9311	HGNC:646	1	PATHWAYCOMMONS
HGNC:11751	HGNC:8986	1	PATHWAYCOMMONS
HGNC:2457	HGNC:23826	1	PATHWAYCOMMONS
HGNC:8033	HGNC:4566	1	PATHWAYCOMMONS
HGNC:8618	HGNC:5289	1	PATHWAYCOMMONS
HGNC:9801	HGNC:8994	1	PATHWAYCOMMONS
HGNC:4037	HGNC:1527	1	PATHWAYCOMMONS
HGNC:6266	HGNC:4600	1	PATHWAYCOMMONS
HGNC:11368	HGNC:21393	1	PATHWAYCOMMONS
HGNC:10471	HGNC:68	1	PATHWAYCOMMONS
HGNC:9282	HGNC:8846	1	PATHWAYCOMMONS
HGNC:6081	HGNC:25991	1	PATHWAYCOMMONS
HGNC:3468	HGNC:9077	1	PATHWAYCOMMONS
HGNC:7978	HGNC:16007	1	PATHWAYCOMMONS
HGNC:3299	HGNC:3271	1	PATHWAYCOMMONS
HGNC:6914	HGNC:406	1	PATHWAYCOMMONS
HGNC:9413	HGNC:16627	1	PATHWAYCOMMONS
HGNC:11205	HGNC:10760	1	PATHWAYCOMMONS
HGNC:7056	HGNC:19651	1	PATHWAYCOMMONS
HGNC:16713	HGNC:9583	1	PATHWAYCOMMONS
HGNC:6913	HGNC:12784	1	PATHWAYCOMMONS
HGNC:9232	HGNC:29956	1	PATHWAYCOMMONS
HGNC:3229	HGNC:6886	1	PATHWAYCOMMONS
HGNC:2610	HGNC:7805	1	PATHWAYCOMMONS
HGNC:11633	HGNC:3166	1	PATHWAYCOMMONS
HGNC:4638	HGNC:5028	1	PATHWAYCOMMONS
HGNC:4197	HGNC:8264	1	PATHWAYCOMMONS
HGNC:5024	HGNC:1358	1	PATHWAYCOMMONS
HGNC:795	HGNC:12613	1	PATHWAYCOMMONS
HGNC:3115	HGNC:8487	1	PATHWAYCOMMONS
HGNC:9413	HGNC:9832	1	PATHWAYCOMMONS
HGNC:588	HGNC:20315	1	PATHWAYCOMMONS
HGNC:2515	HGNC:20250	1	PATHWAYCOMMONS
HGNC:10430	HGNC:3285	1	PATHWAYCOMMONS
HGNC:12679	HGNC:9405	1	PATHWAYCOMMONS
HGNC:9380	HGNC:12017	1	PATHWAYCOMMONS
HGNC:9658	HGNC:1675	1	PATHWAYCOMMONS
HGNC:3432	HGNC:4587	1	PATHWAYCOMMONS
HGNC:7866	HGNC:3359	1	PATHWAYCOMMONS
HGNC:5024	HGNC:6453	1	PATHWAYCOMMONS
HGNC:7139	HGNC:11252	1	PATHWAYCOMMONS
HGNC:2726	HGNC:994	1	PATHWAYCOMMONS
HGNC:6551	HGNC:7842	1	PATHWAYCOMMONS
HGNC:11749	HGNC:2718	1	PATHWAYCOMMONS
HGNC:9119	HGNC:25223	1	PATHWAYCOMMONS
HGNC:2527	HGNC:2192	1	PATHWAYCOMMONS
HGNC:7996	HGNC:2976	1	PATHWAYCOMMONS
HGNC:9827	HGNC:3585	1	PATHWAYCOMMONS
HGNC:6025	HGNC:26617	1	PATHWAYCOMMONS
HGNC:195	HGNC:3229	1	PATHWAYCOMMONS
HGNC:7097	HGNC:28185	1	PATHWAYCOMMONS
HGNC:2592	HGNC:15971	1	PATHWAYCOMMONS
HGNC:10706	HGNC:2547	1	PATHWAYCOMMONS
HGNC:795	HGNC:18133	1	PATHWAYCOMMONS
HGNC:11766	HGNC:13345	1	PATHWAYCOMMONS
HGNC:7996	HGNC:5350	1	PATHWAYCOMMONS
HGNC:6025	HGNC:4809	1	PATHWAYCOMMONS
HGNC:29865	HGNC:11187	1	PATHWAYCOMMONS
HGNC:9236	HGNC:16824	1	PATHWAYCOMMONS
HGNC:4647	HGNC:11428	1	PATHWAYCOMMONS
HGNC:7866	HGNC:19744	1	PATHWAYCOMMONS
HGNC:11283	HGNC:12716	1	PATHWAYCOMMONS
HGNC:1069	HGNC:6677	1	PATHWAYCOMMONS
HGNC:11365	HGNC:5033	1	PATHWAYCOMMONS
HGNC:620	HGNC:3785	1	PATHWAYCOMMONS
HGNC:12494	HGNC:6859	1	PATHWAYCOMMONS
HGNC:12856	HGNC:11547	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6868	1	PATHWAYCOMMONS
HGNC:7996	HGNC:10410	1	PATHWAYCOMMONS
HGNC:11621	HGNC:10856	1	PATHWAYCOMMONS
HGNC:7162	HGNC:7166	1	PATHWAYCOMMONS
HGNC:9393	HGNC:10004	1	PATHWAYCOMMONS
HGNC:8618	HGNC:120	1	PATHWAYCOMMONS
HGNC:6859	HGNC:9176	1	PATHWAYCOMMONS
HGNC:2596	HGNC:16435	1	PATHWAYCOMMONS
HGNC:10477	HGNC:10905	1	PATHWAYCOMMONS
HGNC:9236	HGNC:16665	1	PATHWAYCOMMONS
HGNC:7866	HGNC:13501	1	PATHWAYCOMMONS
HGNC:393	HGNC:936	1	PATHWAYCOMMONS
HGNC:11749	HGNC:1739	1	PATHWAYCOMMONS
HGNC:11998	HGNC:6614	1	PATHWAYCOMMONS
HGNC:4173	HGNC:17264	1	PATHWAYCOMMONS
HGNC:3113	HGNC:1373	1	PATHWAYCOMMONS
HGNC:1469	HGNC:1459	1	PATHWAYCOMMONS
HGNC:6598	HGNC:1594	1	PATHWAYCOMMONS
HGNC:7866	HGNC:622	1	PATHWAYCOMMONS
HGNC:35202	HGNC:393	1	PATHWAYCOMMONS
HGNC:10430	HGNC:11071	1	PATHWAYCOMMONS
HGNC:7056	HGNC:20439	1	PATHWAYCOMMONS
HGNC:1722	HGNC:6950	1	PATHWAYCOMMONS
HGNC:6171	HGNC:15620	1	PATHWAYCOMMONS
HGNC:6875	HGNC:6510	1	PATHWAYCOMMONS
HGNC:9393	HGNC:2577	1	PATHWAYCOMMONS
HGNC:6877	HGNC:1001	1	PATHWAYCOMMONS
HGNC:7866	HGNC:11246	1	PATHWAYCOMMONS
HGNC:3467	HGNC:10419	1	PATHWAYCOMMONS
HGNC:12711	HGNC:5991	1	PATHWAYCOMMONS
HGNC:10961	HGNC:11630	1	PATHWAYCOMMONS
HGNC:9967	HGNC:6881	1	PATHWAYCOMMONS
HGNC:7866	HGNC:5974	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6698	1	PATHWAYCOMMONS
HGNC:6081	HGNC:2854	1	PATHWAYCOMMONS
HGNC:6204	HGNC:17425	1	PATHWAYCOMMONS
HGNC:7866	HGNC:4021	1	PATHWAYCOMMONS
HGNC:1673	HGNC:16952	1	PATHWAYCOMMONS
HGNC:903	HGNC:7553	1	PATHWAYCOMMONS
HGNC:3113	HGNC:9847	1	PATHWAYCOMMONS
HGNC:391	HGNC:6914	1	PATHWAYCOMMONS
HGNC:7866	HGNC:15764	1	PATHWAYCOMMONS
HGNC:9393	HGNC:17293	1	PATHWAYCOMMONS
HGNC:1462	HGNC:6636	1	PATHWAYCOMMONS
HGNC:3539	HGNC:16059	1	PATHWAYCOMMONS
HGNC:7056	HGNC:6057	1	PATHWAYCOMMONS
HGNC:7866	HGNC:10887	1	PATHWAYCOMMONS
HGNC:14402	HGNC:16516	1	PATHWAYCOMMONS
HGNC:4398	HGNC:9056	1	PATHWAYCOMMONS
HGNC:5420	HGNC:5432	1	PATHWAYCOMMONS
HGNC:1833	HGNC:8242	1	PATHWAYCOMMONS
HGNC:9393	HGNC:20412	1	PATHWAYCOMMONS
HGNC:8618	HGNC:15460	1	PATHWAYCOMMONS
HGNC:11119	HGNC:4319	1	PATHWAYCOMMONS
HGNC:4221	HGNC:6774	1	PATHWAYCOMMONS
HGNC:9387	HGNC:16963	1	PATHWAYCOMMONS
HGNC:11892	HGNC:4183	1	PATHWAYCOMMONS
HGNC:11205	HGNC:15763	1	PATHWAYCOMMONS
HGNC:11283	HGNC:3701	1	PATHWAYCOMMONS
HGNC:1771	HGNC:11150	1	PATHWAYCOMMONS
HGNC:9401	HGNC:1974	1	PATHWAYCOMMONS
HGNC:2514	HGNC:1464	1	PATHWAYCOMMONS
HGNC:7866	HGNC:23393	1	PATHWAYCOMMONS
HGNC:9387	HGNC:10011	1	PATHWAYCOMMONS
HGNC:9530	HGNC:12474	1	PATHWAYCOMMONS
HGNC:20635	HGNC:9955	1	PATHWAYCOMMONS
HGNC:1504	HGNC:17795	1	PATHWAYCOMMONS
HGNC:3321	HGNC:17028	1	PATHWAYCOMMONS
HGNC:3942	HGNC:391	1	PATHWAYCOMMONS
HGNC:1461	HGNC:1463	1	PATHWAYCOMMONS
HGNC:6859	HGNC:6535	1	PATHWAYCOMMONS
HGNC:7866	HGNC:12948	1	PATHWAYCOMMONS
HGNC:795	HGNC:6974	1	PATHWAYCOMMONS
HGNC:1722	HGNC:8587	1	PATHWAYCOMMONS
HGNC:2345	HGNC:7641	1	PATHWAYCOMMONS
HGNC:4323	HGNC:320	1	PATHWAYCOMMONS
HGNC:7056	HGNC:6937	1	PATHWAYCOMMONS
HGNC:7996	HGNC:6394	1	PATHWAYCOMMONS
HGNC:9232	HGNC:6023	1	PATHWAYCOMMONS
HGNC:8816	HGNC:9412	1	PATHWAYCOMMONS
HGNC:26182	HGNC:2203	1	PATHWAYCOMMONS
HGNC:10432	HGNC:9291	1	PATHWAYCOMMONS
HGNC:1725	HGNC:1722	1	PATHWAYCOMMONS
HGNC:17652	HGNC:12786	1	PATHWAYCOMMONS
HGNC:6871	HGNC:4910	1	PATHWAYCOMMONS
HGNC:7000	HGNC:17269	1	PATHWAYCOMMONS
HGNC:6081	HGNC:25896	1	PATHWAYCOMMONS
HGNC:7056	HGNC:20509	1	PATHWAYCOMMONS
HGNC:12786	HGNC:2514	1	PATHWAYCOMMONS
HGNC:6081	HGNC:919	1	PATHWAYCOMMONS
HGNC:9828	HGNC:11158	1	PATHWAYCOMMONS
HGNC:9658	HGNC:4263	1	PATHWAYCOMMONS
HGNC:6876	HGNC:11365	1	PATHWAYCOMMONS
HGNC:6204	HGNC:7155	1	PATHWAYCOMMONS
HGNC:5024	HGNC:23116	1	PATHWAYCOMMONS
HGNC:659	HGNC:2303	1	PATHWAYCOMMONS
HGNC:620	HGNC:30908	1	PATHWAYCOMMONS
